"ASE","compare","Freq","mean_delta_psi_mean","uncertainty","isoform_compare","alternative_transcripts","total_transcripts","classification"
"ENSG00000196756.15;RI:chr20:38421006:38421098-38422087:38422241:-","M8/D6",3,-0.0120742891619048,-166.093232175064,"ENSG00000196756.15;RI:chr20:38421006:38421098-38422087:38422241:- M8/D6","ENST00000666806.1,ENST00000669405.1,ENST00000666225.1,ENST00000668042.1,ENST00000658051.1,ENST00000664626.1,ENST00000657868.1,ENST00000691386.2,ENST00000693250.1,ENST00000414142.5,ENST00000656023.1","ENST00000665233.3,ENST00000664636.1,ENST00000657868.1,ENST00000701521.1,ENST00000693250.1,ENST00000664626.1,ENST00000660885.2,ENST00000651115.2,ENST00000658051.1,ENST00000671309.1,ENST00000658455.1,ENST00000654008.2,ENST00000661252.1,ENST00000667412.1,ENST00000669114.1,ENST00000659400.1,ENST00000663784.1,ENST00000668054.2,ENST00000414142.5,ENST00000665440.1,ENST00000663187.1,ENST00000653753.1,ENST00000653277.1,ENST00000668042.1,ENST00000655692.1,ENST00000671249.1,ENST00000666806.1,ENST00000666225.1,ENST00000691386.2,ENST00000660064.1,ENST00000665181.1,ENST00000656023.1,ENST00000669137.1,ENST00000669405.1,ENST00000662568.1","Medium Confidence"
"ENSG00000196756.15;RI:chr20:38421006:38421098-38422092:38422241:-","D5/D6",2,0.0390622172928572,9.46421611596986,"ENSG00000196756.15;RI:chr20:38421006:38421098-38422092:38422241:- D5/D6","ENST00000666806.1,ENST00000669405.1,ENST00000666225.1,ENST00000668042.1,ENST00000658051.1,ENST00000664626.1,ENST00000657868.1,ENST00000691386.2,ENST00000693250.1,ENST00000414142.5,ENST00000656023.1","ENST00000701987.1,ENST00000657868.1,ENST00000424235.2,ENST00000693250.1,ENST00000660189.1,ENST00000701507.1,ENST00000664626.1,ENST00000413755.6,ENST00000658051.1,ENST00000653343.1,ENST00000654853.1,ENST00000666268.2,ENST00000691314.1,ENST00000690361.1,ENST00000654389.1,ENST00000659753.1,ENST00000687490.1,ENST00000665003.1,ENST00000414142.5,ENST00000701941.1,ENST00000693227.1,ENST00000668042.1,ENST00000658488.3,ENST00000657665.1,ENST00000666806.1,ENST00000665735.2,ENST00000666225.1,ENST00000667835.1,ENST00000688133.1,ENST00000656320.1,ENST00000670051.1,ENST00000691386.2,ENST00000654092.1,ENST00000669033.2,ENST00000667912.1,ENST00000656023.1,ENST00000653938.1,ENST00000669405.1,ENST00000659186.1,ENST00000663540.3","Low Confidence"
"ENSG00000196756.15;RI:chr20:38421006:38421098-38422092:38422241:-","F7/D6",3,0.0636613209238095,30.3574942815209,"ENSG00000196756.15;RI:chr20:38421006:38421098-38422092:38422241:- F7/D6","ENST00000666806.1,ENST00000669405.1,ENST00000666225.1,ENST00000668042.1,ENST00000658051.1,ENST00000664626.1,ENST00000657868.1,ENST00000691386.2,ENST00000693250.1,ENST00000414142.5,ENST00000656023.1","ENST00000701987.1,ENST00000657868.1,ENST00000424235.2,ENST00000693250.1,ENST00000660189.1,ENST00000701507.1,ENST00000664626.1,ENST00000413755.6,ENST00000658051.1,ENST00000653343.1,ENST00000654853.1,ENST00000666268.2,ENST00000691314.1,ENST00000690361.1,ENST00000654389.1,ENST00000659753.1,ENST00000687490.1,ENST00000665003.1,ENST00000414142.5,ENST00000701941.1,ENST00000693227.1,ENST00000668042.1,ENST00000658488.3,ENST00000657665.1,ENST00000666806.1,ENST00000665735.2,ENST00000666225.1,ENST00000667835.1,ENST00000688133.1,ENST00000656320.1,ENST00000670051.1,ENST00000691386.2,ENST00000654092.1,ENST00000669033.2,ENST00000667912.1,ENST00000656023.1,ENST00000653938.1,ENST00000669405.1,ENST00000659186.1,ENST00000663540.3","Medium Confidence"
"ENSG00000196756.15;RI:chr20:38421006:38421098-38422092:38422241:-","M8/D6",3,-0.00245653546666663,-870.487863233655,"ENSG00000196756.15;RI:chr20:38421006:38421098-38422092:38422241:- M8/D6","ENST00000666806.1,ENST00000669405.1,ENST00000666225.1,ENST00000668042.1,ENST00000658051.1,ENST00000664626.1,ENST00000657868.1,ENST00000691386.2,ENST00000693250.1,ENST00000414142.5,ENST00000656023.1","ENST00000701987.1,ENST00000657868.1,ENST00000424235.2,ENST00000693250.1,ENST00000660189.1,ENST00000701507.1,ENST00000664626.1,ENST00000413755.6,ENST00000658051.1,ENST00000653343.1,ENST00000654853.1,ENST00000666268.2,ENST00000691314.1,ENST00000690361.1,ENST00000654389.1,ENST00000659753.1,ENST00000687490.1,ENST00000665003.1,ENST00000414142.5,ENST00000701941.1,ENST00000693227.1,ENST00000668042.1,ENST00000658488.3,ENST00000657665.1,ENST00000666806.1,ENST00000665735.2,ENST00000666225.1,ENST00000667835.1,ENST00000688133.1,ENST00000656320.1,ENST00000670051.1,ENST00000691386.2,ENST00000654092.1,ENST00000669033.2,ENST00000667912.1,ENST00000656023.1,ENST00000653938.1,ENST00000669405.1,ENST00000659186.1,ENST00000663540.3","Medium Confidence"
"ENSG00000196756.15;SE:chr20:38421098-38422087:38422241-38426419:-","D5/D6",2,-0.0985292452642858,-5.63691985862636,"ENSG00000196756.15;SE:chr20:38421098-38422087:38422241-38426419:- D5/D6","ENST00000665233.3,ENST00000651115.2,ENST00000671309.1,ENST00000669114.1,ENST00000663187.1,ENST00000660885.2,ENST00000655692.1,ENST00000653277.1,ENST00000663784.1,ENST00000665181.1,ENST00000693665.1,ENST00000664636.1","ENST00000690441.1,ENST00000655198.1,ENST00000665233.3,ENST00000664636.1,ENST00000660885.2,ENST00000651115.2,ENST00000693665.1,ENST00000671309.1,ENST00000669114.1,ENST00000702019.1,ENST00000663784.1,ENST00000449469.5,ENST00000693684.1,ENST00000657429.1,ENST00000655520.2,ENST00000654183.2,ENST00000663187.1,ENST00000653277.1,ENST00000456953.8,ENST00000655692.1,ENST00000665181.1,ENST00000701736.1,ENST00000689414.2","Low Confidence"
"ENSG00000196756.15;SE:chr20:38421098-38422092:38422241-38425935:-","D5/D6",3,-0.0487924407904762,-16.9551467641591,"ENSG00000196756.15;SE:chr20:38421098-38422092:38422241-38425935:- D5/D6","ENST00000667835.1,ENST00000665735.2,ENST00000658488.3,ENST00000654092.1,ENST00000665003.1,ENST00000688133.1,ENST00000413755.6,ENST00000670051.1,ENST00000690361.1,ENST00000659753.1","ENST00000423536.6,ENST00000665735.2,ENST00000657216.2,ENST00000667835.1,ENST00000688133.1,ENST00000690361.1,ENST00000417578.8,ENST00000670051.1,ENST00000665003.1,ENST00000654092.1,ENST00000662213.1,ENST00000413755.6,ENST00000689917.2,ENST00000658488.3,ENST00000659753.1,ENST00000653697.1","Medium Confidence"
"ENSG00000196756.15;SE:chr20:38421098-38422092:38422241-38425935:-","M8/D6",2,-0.0587046482214286,-31.5652858552767,"ENSG00000196756.15;SE:chr20:38421098-38422092:38422241-38425935:- M8/D6","ENST00000667835.1,ENST00000665735.2,ENST00000658488.3,ENST00000654092.1,ENST00000665003.1,ENST00000688133.1,ENST00000413755.6,ENST00000670051.1,ENST00000690361.1,ENST00000659753.1","ENST00000423536.6,ENST00000665735.2,ENST00000657216.2,ENST00000667835.1,ENST00000688133.1,ENST00000690361.1,ENST00000417578.8,ENST00000670051.1,ENST00000665003.1,ENST00000654092.1,ENST00000662213.1,ENST00000413755.6,ENST00000689917.2,ENST00000658488.3,ENST00000659753.1,ENST00000653697.1","Low Confidence"
"ENSG00000196756.15;SE:chr20:38421098-38422092:38422241-38426419:-","D5/D6",3,-0.0897121521714284,-13.5485863630429,"ENSG00000196756.15;SE:chr20:38421098-38422092:38422241-38426419:- D5/D6","ENST00000663540.3,ENST00000659186.1,ENST00000653343.1,ENST00000686971.1,ENST00000687490.1,ENST00000669033.2,ENST00000666268.2,ENST00000654853.1,ENST00000701941.1,ENST00000656320.1,ENST00000654389.1,ENST00000653938.1,ENST00000701507.1,ENST00000691314.1,ENST00000667912.1,ENST00000693227.1,ENST00000424235.2,ENST00000660189.1","ENST00000689414.2,ENST00000655198.1,ENST00000424235.2,ENST00000660189.1,ENST00000701507.1,ENST00000653343.1,ENST00000666268.2,ENST00000654853.1,ENST00000691314.1,ENST00000702019.1,ENST00000654389.1,ENST00000449469.5,ENST00000693684.1,ENST00000687490.1,ENST00000657429.1,ENST00000655520.2,ENST00000654183.2,ENST00000701941.1,ENST00000693227.1,ENST00000456953.8,ENST00000656320.1,ENST00000669033.2,ENST00000667912.1,ENST00000653938.1,ENST00000686971.1,ENST00000659186.1,ENST00000701736.1,ENST00000663540.3,ENST00000690441.1","Medium Confidence"
"ENSG00000196756.15;SE:chr20:38421098-38422092:38422241-38426419:-","F7/D6",2,-0.0171033433214286,-64.0287940946082,"ENSG00000196756.15;SE:chr20:38421098-38422092:38422241-38426419:- F7/D6","ENST00000663540.3,ENST00000659186.1,ENST00000653343.1,ENST00000686971.1,ENST00000687490.1,ENST00000669033.2,ENST00000666268.2,ENST00000654853.1,ENST00000701941.1,ENST00000656320.1,ENST00000654389.1,ENST00000653938.1,ENST00000701507.1,ENST00000691314.1,ENST00000667912.1,ENST00000693227.1,ENST00000424235.2,ENST00000660189.1","ENST00000689414.2,ENST00000655198.1,ENST00000424235.2,ENST00000660189.1,ENST00000701507.1,ENST00000653343.1,ENST00000666268.2,ENST00000654853.1,ENST00000691314.1,ENST00000702019.1,ENST00000654389.1,ENST00000449469.5,ENST00000693684.1,ENST00000687490.1,ENST00000657429.1,ENST00000655520.2,ENST00000654183.2,ENST00000701941.1,ENST00000693227.1,ENST00000456953.8,ENST00000656320.1,ENST00000669033.2,ENST00000667912.1,ENST00000653938.1,ENST00000686971.1,ENST00000659186.1,ENST00000701736.1,ENST00000663540.3,ENST00000690441.1","Low Confidence"
"ENSG00000196756.15;SE:chr20:38421098-38422092:38422241-38426419:-","M8/D6",2,0.00296467067857143,211.618331397661,"ENSG00000196756.15;SE:chr20:38421098-38422092:38422241-38426419:- M8/D6","ENST00000663540.3,ENST00000659186.1,ENST00000653343.1,ENST00000686971.1,ENST00000687490.1,ENST00000669033.2,ENST00000666268.2,ENST00000654853.1,ENST00000701941.1,ENST00000656320.1,ENST00000654389.1,ENST00000653938.1,ENST00000701507.1,ENST00000691314.1,ENST00000667912.1,ENST00000693227.1,ENST00000424235.2,ENST00000660189.1","ENST00000689414.2,ENST00000655198.1,ENST00000424235.2,ENST00000660189.1,ENST00000701507.1,ENST00000653343.1,ENST00000666268.2,ENST00000654853.1,ENST00000691314.1,ENST00000702019.1,ENST00000654389.1,ENST00000449469.5,ENST00000693684.1,ENST00000687490.1,ENST00000657429.1,ENST00000655520.2,ENST00000654183.2,ENST00000701941.1,ENST00000693227.1,ENST00000456953.8,ENST00000656320.1,ENST00000669033.2,ENST00000667912.1,ENST00000653938.1,ENST00000686971.1,ENST00000659186.1,ENST00000701736.1,ENST00000663540.3,ENST00000690441.1","Low Confidence"
"ENSG00000196756.15;SE:chr20:38422241-38425935:38426048-38426419:-","D5/D6",3,0.0538870865809524,2.70535276144042,"ENSG00000196756.15;SE:chr20:38422241-38425935:38426048-38426419:- D5/D6","ENST00000654008.2,ENST00000667835.1,ENST00000668042.1,ENST00000668054.2,ENST00000665735.2,ENST00000658488.3,ENST00000657868.1,ENST00000687532.2,ENST00000659255.1,ENST00000662568.1,ENST00000671249.1,ENST00000668482.2,ENST00000667412.1,ENST00000653753.1,ENST00000661252.1,ENST00000413755.6,ENST00000670051.1,ENST00000659753.1,ENST00000414142.5,ENST00000692262.1,ENST00000660064.1,ENST00000670958.1,ENST00000658455.1","ENST00000665233.3,ENST00000664636.1,ENST00000657868.1,ENST00000424235.2,ENST00000669480.1,ENST00000660189.1,ENST00000701507.1,ENST00000413755.6,ENST00000660885.2,ENST00000651115.2,ENST00000658051.1,ENST00000658455.1,ENST00000671309.1,ENST00000654008.2,ENST00000653343.1,ENST00000666268.2,ENST00000654853.1,ENST00000436764.8,ENST00000661252.1,ENST00000667412.1,ENST00000669114.1,ENST00000687532.2,ENST00000691314.1,ENST00000693665.1,ENST00000654389.1,ENST00000668482.2,ENST00000663784.1,ENST00000659753.1,ENST00000668054.2,ENST00000687490.1,ENST00000414142.5,ENST00000663187.1,ENST00000653753.1,ENST00000686145.1,ENST00000701941.1,ENST00000692262.1,ENST00000653277.1,ENST00000668042.1,ENST00000693227.1,ENST00000659255.1,ENST00000670958.1,ENST00000658488.3,ENST00000655692.1,ENST00000671249.1,ENST00000665735.2,ENST00000666225.1,ENST00000667835.1,ENST00000664073.2,ENST00000670051.1,ENST00000656320.1,ENST00000660064.1,ENST00000691386.2,ENST00000669033.2,ENST00000665181.1,ENST00000667912.1,ENST00000653938.1,ENST00000686971.1,ENST00000656023.1,ENST00000669405.1,ENST00000657843.1,ENST00000659186.1,ENST00000662568.1,ENST00000663540.3","Medium Confidence"
"ENSG00000196756.15;SE:chr20:38422241-38425935:38426048-38426419:-","M8/D6",3,-0.0494715058333333,-3.21826443339437,"ENSG00000196756.15;SE:chr20:38422241-38425935:38426048-38426419:- M8/D6","ENST00000654008.2,ENST00000667835.1,ENST00000668042.1,ENST00000668054.2,ENST00000665735.2,ENST00000658488.3,ENST00000657868.1,ENST00000687532.2,ENST00000659255.1,ENST00000662568.1,ENST00000671249.1,ENST00000668482.2,ENST00000667412.1,ENST00000653753.1,ENST00000661252.1,ENST00000413755.6,ENST00000670051.1,ENST00000659753.1,ENST00000414142.5,ENST00000692262.1,ENST00000660064.1,ENST00000670958.1,ENST00000658455.1","ENST00000665233.3,ENST00000664636.1,ENST00000657868.1,ENST00000424235.2,ENST00000669480.1,ENST00000660189.1,ENST00000701507.1,ENST00000413755.6,ENST00000660885.2,ENST00000651115.2,ENST00000658051.1,ENST00000658455.1,ENST00000671309.1,ENST00000654008.2,ENST00000653343.1,ENST00000666268.2,ENST00000654853.1,ENST00000436764.8,ENST00000661252.1,ENST00000667412.1,ENST00000669114.1,ENST00000687532.2,ENST00000691314.1,ENST00000693665.1,ENST00000654389.1,ENST00000668482.2,ENST00000663784.1,ENST00000659753.1,ENST00000668054.2,ENST00000687490.1,ENST00000414142.5,ENST00000663187.1,ENST00000653753.1,ENST00000686145.1,ENST00000701941.1,ENST00000692262.1,ENST00000653277.1,ENST00000668042.1,ENST00000693227.1,ENST00000659255.1,ENST00000670958.1,ENST00000658488.3,ENST00000655692.1,ENST00000671249.1,ENST00000665735.2,ENST00000666225.1,ENST00000667835.1,ENST00000664073.2,ENST00000670051.1,ENST00000656320.1,ENST00000660064.1,ENST00000691386.2,ENST00000669033.2,ENST00000665181.1,ENST00000667912.1,ENST00000653938.1,ENST00000686971.1,ENST00000656023.1,ENST00000669405.1,ENST00000657843.1,ENST00000659186.1,ENST00000662568.1,ENST00000663540.3","Medium Confidence"
"ENSG00000196839.14;A3:chr20:44623078-44624202:44622930-44624202:-","D5/D6",3,-0.0478687676285714,-5.0698088410043,"ENSG00000196839.14;A3:chr20:44623078-44624202:44622930-44624202:- D5/D6","ENST00000696003.1,ENST00000696004.1,ENST00000464097.5,ENST00000696035.1,ENST00000696036.1,ENST00000695996.1,ENST00000695890.1,ENST00000492931.6,ENST00000696007.1,ENST00000696038.1,ENST00000696083.1,ENST00000696084.1,ENST00000696039.1","ENST00000695949.1,ENST00000696007.1,ENST00000464097.5,ENST00000696083.1,ENST00000696038.1,ENST00000696084.1,ENST00000695890.1,ENST00000696036.1,ENST00000695996.1,ENST00000492931.6,ENST00000696003.1,ENST00000696035.1,ENST00000696005.1,ENST00000537820.2,ENST00000696006.1,ENST00000696004.1,ENST00000696039.1","Medium Confidence"
"ENSG00000196839.14;A3:chr20:44623078-44624202:44622930-44624202:-","M8/D6",3,0.0465413563428571,5.27721639659184,"ENSG00000196839.14;A3:chr20:44623078-44624202:44622930-44624202:- M8/D6","ENST00000696003.1,ENST00000696004.1,ENST00000464097.5,ENST00000696035.1,ENST00000696036.1,ENST00000695996.1,ENST00000695890.1,ENST00000492931.6,ENST00000696007.1,ENST00000696038.1,ENST00000696083.1,ENST00000696084.1,ENST00000696039.1","ENST00000695949.1,ENST00000696007.1,ENST00000464097.5,ENST00000696083.1,ENST00000696038.1,ENST00000696084.1,ENST00000695890.1,ENST00000696036.1,ENST00000695996.1,ENST00000492931.6,ENST00000696003.1,ENST00000696035.1,ENST00000696005.1,ENST00000537820.2,ENST00000696006.1,ENST00000696004.1,ENST00000696039.1","Medium Confidence"
"ENSG00000196839.14;A3:chr20:44629169-44636227:44629166-44636227:-","D5/D6",2,0.0311493869428572,150.348218272616,"ENSG00000196839.14;A3:chr20:44629169-44636227:44629166-44636227:- D5/D6","ENST00000696034.1,ENST00000537820.2,ENST00000696003.1,ENST00000696004.1,ENST00000695991.1,ENST00000695992.1,ENST00000695994.1,ENST00000695995.1,ENST00000695996.1,ENST00000696058.1,ENST00000536532.6,ENST00000696104.1,ENST00000372874.9,ENST00000695889.1,ENST00000696076.1,ENST00000695993.1,ENST00000696059.1,ENST00000696060.1,ENST00000696078.1,ENST00000696062.1,ENST00000536076.2,ENST00000492931.6,ENST00000696079.1,ENST00000539235.6,ENST00000696080.1,ENST00000695927.1,ENST00000696006.1,ENST00000696007.1,ENST00000696082.1,ENST00000696038.1,ENST00000696084.1,ENST00000696063.1,ENST00000696039.1,ENST00000696065.1,ENST00000695957.1,ENST00000695891.1,ENST00000696105.1,ENST00000695997.1,ENST00000696009.1,ENST00000545776.5,ENST00000696010.1","ENST00000695949.1,ENST00000695889.1,ENST00000696105.1,ENST00000539235.6,ENST00000696034.1,ENST00000696007.1,ENST00000695891.1,ENST00000696076.1,ENST00000696003.1,ENST00000696017.1,ENST00000695997.1,ENST00000696084.1,ENST00000696038.1,ENST00000696062.1,ENST00000537820.2,ENST00000695995.1,ENST00000696077.1,ENST00000696039.1,ENST00000695994.1,ENST00000696061.1,ENST00000696104.1,ENST00000696064.1,ENST00000492931.6,ENST00000695992.1,ENST00000696082.1,ENST00000536532.6,ENST00000696065.1,ENST00000695957.1,ENST00000695993.1,ENST00000696006.1,ENST00000696078.1,ENST00000696079.1,ENST00000696080.1,ENST00000696060.1,ENST00000696009.1,ENST00000696010.1,ENST00000372874.9,ENST00000695991.1,ENST00000536076.2,ENST00000695927.1,ENST00000695996.1,ENST00000696059.1,ENST00000696063.1,ENST00000696058.1,ENST00000545776.5,ENST00000696004.1","Low Confidence"
"ENSG00000196839.14;AF:chr20:44636288-44651575:44651698:44636288-44651902:44652220:-","F7/D6",2,-0.0846530187142858,-1.89061581199439,"ENSG00000196839.14;AF:chr20:44636288-44651575:44651698:44636288-44651902:44652220:- F7/D6","ENST00000492931.6","ENST00000536076.2,ENST00000492931.6","Low Confidence"
"ENSG00000196839.14;SE:chr20:44622930-44623007:44623078-44624202:-","D5/D6",2,-0.0519930219214286,-21.1701754533895,"ENSG00000196839.14;SE:chr20:44622930-44623007:44623078-44624202:- D5/D6","ENST00000696034.1,ENST00000696074.1,ENST00000696037.1,ENST00000695992.1,ENST00000536532.6,ENST00000372874.9,ENST00000696075.1,ENST00000695993.1,ENST00000696059.1,ENST00000696061.1,ENST00000696062.1,ENST00000536076.2,ENST00000696017.1,ENST00000696080.1,ENST00000695927.1,ENST00000696081.1,ENST00000696063.1,ENST00000696064.1,ENST00000695957.1","ENST00000695949.1,ENST00000696034.1,ENST00000696005.1,ENST00000696017.1,ENST00000696037.1,ENST00000696062.1,ENST00000537820.2,ENST00000696061.1,ENST00000696064.1,ENST00000695992.1,ENST00000536532.6,ENST00000696074.1,ENST00000695993.1,ENST00000695957.1,ENST00000696006.1,ENST00000696080.1,ENST00000696075.1,ENST00000372874.9,ENST00000536076.2,ENST00000695927.1,ENST00000696081.1,ENST00000696059.1,ENST00000696063.1","Low Confidence"
"ENSG00000196843.17;SE:chr2:96547517-96549321:96549459-96549753:+","M8/D6",2,0.0067537930857143,381.141125783801,"ENSG00000196843.17;SE:chr2:96547517-96549321:96549459-96549753:+ M8/D6","ENST00000470579.5,ENST00000673792.1,ENST00000357485.8,ENST00000454558.2","ENST00000412735.5,ENST00000454558.2,ENST00000467498.5,ENST00000673792.1,ENST00000357485.8,ENST00000470579.5,ENST00000497920.1","Low Confidence"
"ENSG00000196967.11;SE:chr19:37156355-37165595:37165696-37169839:-","D5/D6",2,0.0774092579428571,19.0120725382649,"ENSG00000196967.11;SE:chr19:37156355-37165595:37165696-37169839:- D5/D6","ENST00000356958.8,ENST00000392157.2","ENST00000392157.2,ENST00000356958.8,ENST00000588723.5,ENST00000292841.10,ENST00000587817.5","Low Confidence"
"ENSG00000196967.11;SE:chr19:37156355-37165595:37165696-37169839:-","F7/D6",2,0.0797690884642857,16.4494175121703,"ENSG00000196967.11;SE:chr19:37156355-37165595:37165696-37169839:- F7/D6","ENST00000356958.8,ENST00000392157.2","ENST00000392157.2,ENST00000356958.8,ENST00000588723.5,ENST00000292841.10,ENST00000587817.5","Low Confidence"
"ENSG00000196967.11;SE:chr19:37156355-37165595:37165696-37169839:-","M8/D6",2,0.00687480862142857,39.3892650977452,"ENSG00000196967.11;SE:chr19:37156355-37165595:37165696-37169839:- M8/D6","ENST00000356958.8,ENST00000392157.2","ENST00000392157.2,ENST00000356958.8,ENST00000588723.5,ENST00000292841.10,ENST00000587817.5","Low Confidence"
"ENSG00000196968.11;AL:chr10:73773815-73775541:73776219:73773815-73778828:73780251:+","F7/D6",2,0.01601873505,98.9145384217731,"ENSG00000196968.11;AL:chr10:73773815-73775541:73776219:73773815-73778828:73780251:+ F7/D6","ENST00000372841.8","ENST00000489264.2,ENST00000372841.8","Low Confidence"
"ENSG00000196968.11;AL:chr10:73773815-73775541:73776219:73773815-73778828:73780251:+","M8/D6",2,0.00685139294285716,50.1673974509785,"ENSG00000196968.11;AL:chr10:73773815-73775541:73776219:73773815-73778828:73780251:+ M8/D6","ENST00000372841.8","ENST00000489264.2,ENST00000372841.8","Low Confidence"
"ENSG00000196998.19;AF:chrX:49078112-49079751:49079911:49078112-49079939:49080097:-","D5/D6",2,-0.0166743971857143,-206.650390170499,"ENSG00000196998.19;AF:chrX:49078112-49079751:49079911:49078112-49079939:49080097:- D5/D6","ENST00000485908.6","ENST00000376357.1,ENST00000485908.6,ENST00000465806.6","Low Confidence"
