isoform,compare,Freq,fc,log2FC,uncertainty,isoform_compare,gene_id,gene_name,gene_type,transcript_name,transcript_type,transcript_length,exon_count,junction_count,classification
ENST00000586035,D5/D6,2,1.376014449,0.460479491,0.472851324,ENST00000586035.1 D5/D6,ENSG00000105185.12,PDCD5,protein_coding,PDCD5-204,protein_coding,601,6,5,Low Confidence
ENST00000586035,F7/D6,2,1.417559237,0.503370592,0.729910105,ENST00000586035.1 F7/D6,ENSG00000105185.12,PDCD5,protein_coding,PDCD5-204,protein_coding,601,6,5,Low Confidence
ENST00000586054,F7/D6,2,1.585441664,0.664841527,0.774468284,ENST00000586054.2 F7/D6,ENSG00000104904.12,OAZ1,protein_coding,OAZ1-203,retained_intron,2832,1,0,Low Confidence
ENST00000586527,M8/D6,3,1.498708663,0.583712605,0.225887248,ENST00000586527.1 M8/D6,ENSG00000132478.10,UNK,protein_coding,UNK-202,nonsense_mediated_decay,1312,4,3,High Confidence
ENST00000586534,D5/D6,3,1.139698969,0.187939328,2.21580044,ENST00000586534.6 D5/D6,ENSG00000179262.10,RAD23A,protein_coding,RAD23A-203,protein_coding,1772,9,8,Medium Confidence
ENST00000586636,D5/D6,2,0.772173023,-0.373048407,0.785112447,ENST00000586636.5 D5/D6,ENSG00000099622.14,CIRBP,protein_coding,CIRBP-210,nonsense_mediated_decay,938,8,7,Low Confidence
ENST00000586790,M8/D6,3,1.565148679,0.645118593,2.834217089,ENST00000586790.6 M8/D6,ENSG00000173581.8,CCDC106,protein_coding,CCDC106-202,protein_coding,2093,5,4,Medium Confidence
ENST00000586895,D5/D6,4,0.796190044,-0.329033401,1.003162087,ENST00000586895.6 D5/D6,ENSG00000198258.11,UBL5,protein_coding,UBL5-202,protein_coding,407,5,4,High Confidence
ENST00000587230,D5/D6,3,1.229094844,0.297254202,1.533515597,ENST00000587230.6 D5/D6,ENSG00000104915.15,STX10,protein_coding,STX10-204,protein_coding,1304,8,7,High Confidence
ENST00000587424,F7/D6,3,0.831564154,-0.266925543,2.388474399,ENST00000587424.3 F7/D6,ENSG00000263465.5,SRSF8,protein_coding,SRSF8-201,protein_coding,4307,1,0,Medium Confidence
ENST00000587424,M8/D6,3,0.757599409,-0.400906851,1.703251281,ENST00000587424.3 M8/D6,ENSG00000263465.5,SRSF8,protein_coding,SRSF8-201,protein_coding,4307,1,0,High Confidence
ENST00000587470,M8/D6,3,0.657607818,-0.606141045,3.180357674,ENST00000587470.1 M8/D6,ENSG00000062716.13,VMP1,protein_coding,VMP1-205,retained_intron,995,2,1,Medium Confidence
ENST00000587489,M8/D6,2,1.165436838,0.220566592,2.053432165,ENST00000587489.6 M8/D6,ENSG00000184922.15,FMNL1,protein_coding,FMNL1-205,protein_coding,3979,26,25,Medium Confidence
ENST00000587708,D5/D6,2,0.862194208,-0.213947873,0.672750531,ENST00000587708.7 D5/D6,ENSG00000205155.8,PSENEN,protein_coding,PSENEN-202,protein_coding,1124,4,3,Low Confidence
ENST00000587708,M8/D6,2,0.827514825,-0.273153418,0.381196908,ENST00000587708.7 M8/D6,ENSG00000205155.8,PSENEN,protein_coding,PSENEN-202,protein_coding,1124,4,3,Low Confidence
ENST00000587757,D5/D6,3,1.624753317,0.700012725,1.20362152,ENST00000587757.5 D5/D6,ENSG00000168675.19,LDLRAD4,protein_coding,LDLRAD4-212,protein_coding,2171,4,3,High Confidence
ENST00000587757,M8/D6,2,1.200647924,0.263593779,1.743790356,ENST00000587757.5 M8/D6,ENSG00000168675.19,LDLRAD4,protein_coding,LDLRAD4-212,protein_coding,2171,4,3,Low Confidence
ENST00000587762,F7/D6,3,1.530982278,0.612071046,4.060100684,ENST00000587762.2 F7/D6,ENSG00000267519.6,MIR23AHG,lncRNA,MIR23AHG-201,lncRNA,19049,1,0,Low Confidence
ENST00000587762,M8/D6,2,1.513327515,0.597528842,1.645771315,ENST00000587762.2 M8/D6,ENSG00000267519.6,MIR23AHG,lncRNA,MIR23AHG-201,lncRNA,19049,1,0,Low Confidence
ENST00000587834,D5/D6,4,0.67513625,-0.566779186,0.371792207,ENST00000587834.6 D5/D6,ENSG00000166562.9,SEC11C,protein_coding,SEC11C-204,protein_coding,791,6,5,High Confidence
ENST00000587834,M8/D6,4,0.583292733,-0.777740727,0.389257248,ENST00000587834.6 M8/D6,ENSG00000166562.9,SEC11C,protein_coding,SEC11C-204,protein_coding,791,6,5,High Confidence
ENST00000587891,D5/D6,2,0.381711844,-1.389444304,0.047151406,ENST00000587891.5 D5/D6,ENSG00000160505.16,NLRP4,protein_coding,NLRP4-203,protein_coding,3201,8,7,Low Confidence
ENST00000587891,M8/D6,4,2.813520551,1.491531965,1.990399211,ENST00000587891.5 M8/D6,ENSG00000160505.16,NLRP4,protein_coding,NLRP4-203,protein_coding,3201,8,7,Medium Confidence
ENST00000588072,D5/D6,2,0.792656977,-0.335231511,0.03520597,ENST00000588072.6 D5/D6,ENSG00000154889.17,MPPE1,protein_coding,MPPE1-211,protein_coding,3330,11,10,Low Confidence
ENST00000588136,F7/D6,2,0.543207028,-0.887996222,10.21750889,ENST00000588136.7 F7/D6,ENSG00000071564.19,TCF3,protein_coding,TCF3-211,protein_coding,4392,20,19,Low Confidence
ENST00000588136,M8/D6,2,0.590013626,-0.761269585,1.115484114,ENST00000588136.7 M8/D6,ENSG00000071564.19,TCF3,protein_coding,TCF3-211,protein_coding,4392,20,19,Low Confidence
ENST00000588268,F7/D6,2,0.753281238,-0.420466688,12.69877922,ENST00000588268.6 F7/D6,ENSG00000197808.13,ZNF461,protein_coding,ZNF461-204,protein_coding,3955,6,5,Low Confidence
ENST00000588282,D5/D6,2,0.789186227,-0.341564993,0.192615534,ENST00000588282.5 D5/D6,ENSG00000108639.8,SYNGR2,protein_coding,SYNGR2-203,protein_coding,1553,3,2,Low Confidence
ENST00000588354,D5/D6,3,0.514724431,-0.959104449,2.582573206,ENST00000588354.1 D5/D6,ENSG00000196967.11,ZNF585A,protein_coding,ZNF585A-205,protein_coding,596,3,2,Medium Confidence
ENST00000588361,M8/D6,3,2.13845959,1.096275062,1.432429481,ENST00000588361.1 M8/D6,ENSG00000127663.15,KDM4B,protein_coding,KDM4B-206,protein_coding,3039,12,11,High Confidence
ENST00000588560,D5/D6,3,0.675745449,-0.56558277,0.966946721,ENST00000588560.5 D5/D6,ENSG00000105518.14,TMEM205,protein_coding,TMEM205-210,protein_coding,840,4,3,High Confidence
ENST00000588598,D5/D6,2,1.527196235,0.610361368,2.694938456,ENST00000588598.5 D5/D6,ENSG00000129968.17,ABHD17A,protein_coding,ABHD17A-203,retained_intron,5425,3,2,Medium Confidence
ENST00000588875,D5/D6,3,0.532565587,-0.909166048,1.172686435,ENST00000588875.2 D5/D6,ENSG00000166562.9,SEC11C,protein_coding,SEC11C-205,protein_coding,718,5,4,High Confidence
ENST00000589168,D5/D6,2,0.743458652,-0.427700427,0.58682327,ENST00000589168.1 D5/D6,ENSG00000108639.8,SYNGR2,protein_coding,SYNGR2-204,protein_coding,2125,3,2,Low Confidence
ENST00000589168,F7/D6,2,0.661823203,-0.595791081,2.069001672,ENST00000589168.1 F7/D6,ENSG00000108639.8,SYNGR2,protein_coding,SYNGR2-204,protein_coding,2125,3,2,Medium Confidence
ENST00000589210,M8/D6,2,0.719236956,-0.475667222,1.690920636,ENST00000589210.6 M8/D6,ENSG00000182473.22,EXOC7,protein_coding,EXOC7-216,protein_coding,4782,19,18,Low Confidence
ENST00000589334,M8/D6,2,0.689649714,-0.536335875,1.940063809,ENST00000589334.5 M8/D6,ENSG00000091947.10,TMEM101,protein_coding,TMEM101-205,protein_coding,1830,5,4,Medium Confidence
ENST00000589372,D5/D6,2,0.62551181,-0.677024892,1.362486356,ENST00000589372.1 D5/D6,ENSG00000198258.11,UBL5,protein_coding,UBL5-205,retained_intron,1450,4,3,Low Confidence
ENST00000589459,F7/D6,2,2.089192006,1.062447881,2.624953948,ENST00000589459.5 F7/D6,ENSG00000070540.13,WIPI1,protein_coding,WIPI1-207,protein_coding_CDS_not_defined,1804,12,11,Medium Confidence
ENST00000589647,D5/D6,2,0.289325179,-1.790718134,4.530200905,ENST00000589647.5 D5/D6,ENSG00000108984.15,MAP2K6,protein_coding,MAP2K6-205,protein_coding,1512,12,11,Low Confidence
ENST00000589717,F7/D6,2,0.610737347,-0.711522795,1.426346111,ENST00000589717.2 F7/D6,ENSG00000256771.5,ZNF253,protein_coding,ZNF253-203,protein_coding,3542,4,3,Low Confidence
ENST00000589807,D5/D6,2,0.562665457,-0.830619147,3.662860398,ENST00000589807.1 D5/D6,ENSG00000267120.3,ENSG00000267120,protein_coding,ENST00000589807,nonsense_mediated_decay,1925,11,10,Medium Confidence
ENST00000589913,D5/D6,3,1.420520046,0.500704396,6.408551447,ENST00000589913.6 D5/D6,ENSG00000131469.15,RPL27,protein_coding,RPL27-206,protein_coding,730,4,3,Low Confidence
ENST00000589913,F7/D6,2,1.097051702,0.133627151,0.246075939,ENST00000589913.6 F7/D6,ENSG00000131469.15,RPL27,protein_coding,RPL27-206,protein_coding,730,4,3,Low Confidence
ENST00000589998,D5/D6,3,1.578902649,0.656762151,3.915076197,ENST00000589998.6 D5/D6,ENSG00000129351.18,ILF3,protein_coding,ILF3-216,protein_coding,3641,18,17,Low Confidence
ENST00000590088,F7/D6,2,0.460385076,-1.134611939,14.59182924,ENST00000590088.5 F7/D6,ENSG00000167384.11,ZNF180,protein_coding,ZNF180-206,nonsense_mediated_decay,3131,5,4,Low Confidence
ENST00000590156,F7/D6,3,1.588766087,0.66774515,1.060699631,ENST00000590156.5 F7/D6,ENSG00000152234.16,ATP5F1A,protein_coding,ATP5F1A-211,nonsense_mediated_decay,1931,12,11,High Confidence
ENST00000590201,F7/D6,2,0.751871796,-0.411447252,0.28458822,ENST00000590201.1 F7/D6,ENSG00000108639.8,SYNGR2,protein_coding,SYNGR2-207,protein_coding,2239,4,3,Low Confidence
ENST00000590247,M8/D6,3,0.785494872,-0.348749454,1.720851681,ENST00000590247.7 M8/D6,ENSG00000105185.12,PDCD5,protein_coding,PDCD5-207,protein_coding,603,6,5,High Confidence
ENST00000590308,D5/D6,3,1.137398008,0.185538808,1.175264474,ENST00000590308.1 D5/D6,ENSG00000168675.19,LDLRAD4,protein_coding,LDLRAD4-215,protein_coding,3720,1,0,High Confidence
ENST00000590474,D5/D6,2,0.446965659,-1.163180393,4.428846307,ENST00000590474.7 D5/D6,ENSG00000108984.15,MAP2K6,protein_coding,MAP2K6-206,protein_coding,13405,12,11,Low Confidence
ENST00000590474,M8/D6,2,1.314515622,0.393718897,3.354965498,ENST00000590474.7 M8/D6,ENSG00000108984.15,MAP2K6,protein_coding,MAP2K6-206,protein_coding,13405,12,11,Medium Confidence
ENST00000590479,M8/D6,3,0.558297058,-0.841331349,1.7387012,ENST00000590479.6 M8/D6,ENSG00000234608.9,MAPKAPK5-AS1,lncRNA,MAPKAPK5-AS1-205,lncRNA,772,4,3,High Confidence
ENST00000590717,D5/D6,2,2.109039148,1.051816882,18.37233953,ENST00000590717.2 D5/D6,ENSG00000236144.9,TMEM147-AS1,lncRNA,TMEM147-AS1-205,lncRNA,3767,3,2,Low Confidence
ENST00000590717,F7/D6,2,1.838654801,0.877173744,4.522528532,ENST00000590717.2 F7/D6,ENSG00000236144.9,TMEM147-AS1,lncRNA,TMEM147-AS1-205,lncRNA,3767,3,2,Low Confidence
ENST00000590943,D5/D6,3,0.504355555,-0.988316666,2.408270174,ENST00000590943.6 D5/D6,ENSG00000104904.12,OAZ1,protein_coding,OAZ1-207,nonsense_mediated_decay,1012,4,3,Medium Confidence
ENST00000590996,M8/D6,2,0.87154381,-0.198521695,1.520486134,ENST00000590996.6 M8/D6,ENSG00000188554.15,NBR1,protein_coding,NBR1-206,protein_coding,4613,21,20,Low Confidence
ENST00000591254,F7/D6,2,1.31134044,0.390811967,1.786685282,ENST00000591254.1 F7/D6,ENSG00000123144.11,TRIR,protein_coding,TRIR-204,nonsense_mediated_decay,988,3,2,Low Confidence
ENST00000591372,D5/D6,3,3.300667204,1.722110975,2.116422149,ENST00000591372.3 D5/D6,ENSG00000232677.11,LINC00665,lncRNA,LINC00665-208,lncRNA,2868,3,2,Medium Confidence
ENST00000591372,M8/D6,3,2.208531212,1.141916635,2.849237201,ENST00000591372.3 M8/D6,ENSG00000232677.11,LINC00665,lncRNA,LINC00665-208,lncRNA,2868,3,2,Medium Confidence
ENST00000591399,D5/D6,2,0.670247173,-0.585280982,10.53200224,ENST00000591399.5 D5/D6,ENSG00000132471.12,WBP2,protein_coding,WBP2-215,protein_coding,2225,9,8,Low Confidence
ENST00000591455,D5/D6,2,0.690530207,-0.53422481,0.131136868,ENST00000591455.5 D5/D6,ENSG00000108669.17,CYTH1,protein_coding,CYTH1-215,protein_coding,3286,13,12,Low Confidence
ENST00000591462,M8/D6,2,0.879116523,-0.186022517,1.436284806,ENST00000591462.6 M8/D6,ENSG00000130175.10,PRKCSH,protein_coding,PRKCSH-212,protein_coding,2063,18,17,Low Confidence
ENST00000591490,M8/D6,2,2.064819913,1.040882549,8.420900643,ENST00000591490.5 M8/D6,ENSG00000068137.15,PLEKHH3,protein_coding,PLEKHH3-207,retained_intron,4339,11,10,Low Confidence
ENST00000591501,D5/D6,3,1.268225559,0.342497097,1.468899983,ENST00000591501.2 D5/D6,ENSG00000267100.2,ILF3-DT,lncRNA,ILF3-DT-201,lncRNA,2014,1,0,High Confidence
ENST00000591765,D5/D6,3,0.546081035,-0.872954108,0.989781142,ENST00000591765.1 D5/D6,ENSG00000184451.5,CCR10,protein_coding,CCR10-203,protein_coding,1942,2,1,High Confidence
ENST00000591899,D5/D6,2,0.93333889,-0.100845228,4.27278172,ENST00000591899.8 D5/D6,ENSG00000127540.12,UQCR11,protein_coding,UQCR11-203,protein_coding,1299,3,2,Low Confidence
ENST00000591909,F7/D6,3,0.353489352,-1.500461791,1.182977264,ENST00000591909.5 F7/D6,ENSG00000176014.13,TUBB6,protein_coding,TUBB6-213,protein_coding,1017,4,3,High Confidence
ENST00000591909,M8/D6,3,1.654179273,0.725982893,0.959678796,ENST00000591909.5 M8/D6,ENSG00000176014.13,TUBB6,protein_coding,TUBB6-213,protein_coding,1017,4,3,High Confidence
ENST00000592231,D5/D6,2,1.706464268,0.770487272,2.691981436,ENST00000592231.6 D5/D6,ENSG00000055483.20,USP36,protein_coding,USP36-221,protein_coding,5895,21,20,Medium Confidence
ENST00000592521,M8/D6,2,1.936613363,0.953259324,1.95810642,ENST00000592521.5 M8/D6,ENSG00000150477.15,KIAA1328,protein_coding,KIAA1328-209,protein_coding,1190,5,4,Medium Confidence
ENST00000592790,D5/D6,3,0.474665207,-1.075123765,0.859468443,ENST00000592790.1 D5/D6,ENSG00000062716.13,VMP1,protein_coding,VMP1-216,retained_intron,4325,1,0,High Confidence
ENST00000592790,F7/D6,3,0.7626067,-0.39127752,1.409041828,ENST00000592790.1 F7/D6,ENSG00000062716.13,VMP1,protein_coding,VMP1-216,retained_intron,4325,1,0,High Confidence
ENST00000592790,M8/D6,2,0.73915041,-0.439522556,6.919858722,ENST00000592790.1 M8/D6,ENSG00000062716.13,VMP1,protein_coding,VMP1-216,retained_intron,4325,1,0,Low Confidence
ENST00000592913,F7/D6,2,1.823281225,0.862675395,7.306954087,ENST00000592913.5 F7/D6,ENSG00000161265.15,U2AF1L4,protein_coding,U2AF1L4-218,retained_intron,975,6,5,Low Confidence
ENST00000592922,D5/D6,3,0.531160948,-0.912810484,0.46737657,ENST00000592922.6 D5/D6,ENSG00000105341.19,DMAC2,protein_coding,DMAC2-210,protein_coding,1622,5,4,High Confidence
ENST00000592922,F7/D6,3,1.787226575,0.837574482,1.014493484,ENST00000592922.6 F7/D6,ENSG00000105341.19,DMAC2,protein_coding,DMAC2-210,protein_coding,1622,5,4,High Confidence
ENST00000592922,M8/D6,3,1.989420491,0.992113451,1.276031868,ENST00000592922.6 M8/D6,ENSG00000105341.19,DMAC2,protein_coding,DMAC2-210,protein_coding,1622,5,4,High Confidence
ENST00000592937,D5/D6,3,0.395792554,-1.35094526,9.408338113,ENST00000592937.1 D5/D6,ENSG00000099860.9,GADD45B,protein_coding,GADD45B-206,retained_intron,2007,2,1,Low Confidence
ENST00000592937,F7/D6,3,1.407115998,0.491808566,2.559210953,ENST00000592937.1 F7/D6,ENSG00000099860.9,GADD45B,protein_coding,GADD45B-206,retained_intron,2007,2,1,Medium Confidence
ENST00000593157,D5/D6,2,1.526746919,0.602801018,10.27750757,ENST00000593157.5 D5/D6,ENSG00000104907.13,TRMT1,protein_coding,TRMT1-222,retained_intron,2127,16,15,Low Confidence
ENST00000593256,D5/D6,3,0.790864716,-0.338565076,0.686913318,ENST00000593256.6 D5/D6,ENSG00000105518.14,TMEM205,protein_coding,TMEM205-216,protein_coding,792,4,3,High Confidence
ENST00000593256,M8/D6,3,0.777637428,-0.362871858,0.536568021,ENST00000593256.6 M8/D6,ENSG00000105518.14,TMEM205,protein_coding,TMEM205-216,protein_coding,792,4,3,High Confidence
ENST00000593284,D5/D6,2,0.546463473,-0.875834058,7.464989479,ENST00000593284.5 D5/D6,ENSG00000268061.6,NAPA-AS1,lncRNA,NAPA-AS1-201,lncRNA,1753,3,2,Low Confidence
ENST00000593404,D5/D6,3,0.73861389,-0.437184653,0.731117599,ENST00000593404.5 D5/D6,ENSG00000214046.9,SMIM7,protein_coding,SMIM7-210,nonsense_mediated_decay,1065,6,5,High Confidence
ENST00000593404,F7/D6,3,0.686666255,-0.543255125,2.566278801,ENST00000593404.5 F7/D6,ENSG00000214046.9,SMIM7,protein_coding,SMIM7-210,nonsense_mediated_decay,1065,6,5,Medium Confidence
ENST00000593404,M8/D6,3,0.626524439,-0.675531245,2.619648914,ENST00000593404.5 M8/D6,ENSG00000214046.9,SMIM7,protein_coding,SMIM7-210,nonsense_mediated_decay,1065,6,5,Medium Confidence
ENST00000593427,F7/D6,2,0.803136443,-0.316399773,1.272330903,ENST00000593427.1 F7/D6,ENSG00000268205.1,ENSG00000268205,lncRNA,ENST00000593427,lncRNA,4258,1,0,Low Confidence
ENST00000594051,D5/D6,2,0.827964601,-0.272547609,1.616861352,ENST00000594051.6 D5/D6,ENSG00000119574.13,ZBTB45,protein_coding,ZBTB45-202,protein_coding,2129,3,2,Low Confidence
ENST00000594092,M8/D6,3,1.94163706,0.956428637,2.422016273,ENST00000594092.5 M8/D6,ENSG00000105053.11,VRK3,protein_coding,VRK3-207,protein_coding,1831,13,12,Medium Confidence
ENST00000594239,D5/D6,3,0.77055958,-0.377923332,3.636280415,ENST00000594239.6 D5/D6,ENSG00000269335.7,IKBKG,protein_coding,IKBKG-206,protein_coding,1973,10,9,Medium Confidence
ENST00000594390,M8/D6,2,1.800484895,0.847336911,3.811288295,ENST00000594390.5 M8/D6,ENSG00000196268.12,ZNF493,protein_coding,ZNF493-204,protein_coding,1536,4,3,Low Confidence
ENST00000594605,D5/D6,3,1.438258666,0.524233458,0.789109726,ENST00000594605.6 D5/D6,ENSG00000178078.12,STAP2,protein_coding,STAP2-201,protein_coding,1376,13,12,High Confidence
ENST00000594605,M8/D6,3,0.577132512,-0.793347718,1.498295182,ENST00000594605.6 M8/D6,ENSG00000178078.12,STAP2,protein_coding,STAP2-201,protein_coding,1376,13,12,High Confidence
ENST00000594991,D5/D6,3,0.663644526,-0.594499706,4.538896995,ENST00000594991.5 D5/D6,ENSG00000105281.12,SLC1A5,protein_coding,SLC1A5-205,protein_coding,2031,7,6,Low Confidence
ENST00000594991,M8/D6,3,0.734459464,-0.44592475,2.181380216,ENST00000594991.5 M8/D6,ENSG00000105281.12,SLC1A5,protein_coding,SLC1A5-205,protein_coding,2031,7,6,Medium Confidence
ENST00000595090,D5/D6,3,1.176949746,0.235052327,0.052237173,ENST00000595090.6 D5/D6,ENSG00000183207.14,RUVBL2,protein_coding,RUVBL2-206,protein_coding,1545,15,14,High Confidence
ENST00000595139,M8/D6,2,0.267616066,-1.904730913,6.407372367,ENST00000595139.2 M8/D6,ENSG00000132002.9,DNAJB1,protein_coding,DNAJB1-204,protein_coding,2534,2,1,Low Confidence
ENST00000595883,D5/D6,3,0.521440073,-0.943525967,5.233194772,ENST00000595883.6 D5/D6,ENSG00000269404.7,SPIB,protein_coding,SPIB-205,protein_coding,3792,6,5,Low Confidence
ENST00000595883,F7/D6,2,0.879913275,-0.184660506,1.139978584,ENST00000595883.6 F7/D6,ENSG00000269404.7,SPIB,protein_coding,SPIB-205,protein_coding,3792,6,5,Low Confidence
ENST00000596251,D5/D6,2,0.612788689,-0.706578208,0.742612217,ENST00000596251.6 D5/D6,ENSG00000160570.14,DEDD2,protein_coding,DEDD2-205,protein_coding,1905,5,4,Low Confidence
ENST00000596287,D5/D6,2,1.65306356,0.724020579,3.941680819,ENST00000596287.6 D5/D6,ENSG00000167747.17,C19orf48,transcribed_unitary_pseudogene,C19orf48-203,processed_transcript,1364,4,3,Low Confidence
ENST00000596300,D5/D6,2,0.768108611,-0.380647109,0.637734565,ENST00000596300.1 D5/D6,ENSG00000167748.11,KLK1,protein_coding,KLK1-204,retained_intron,912,3,2,Low Confidence
ENST00000596300,F7/D6,2,0.812585949,-0.299408711,0.119769483,ENST00000596300.1 F7/D6,ENSG00000167748.11,KLK1,protein_coding,KLK1-204,retained_intron,912,3,2,Low Confidence
ENST00000596300,M8/D6,2,2.308698895,1.207079537,0.082360721,ENST00000596300.1 M8/D6,ENSG00000167748.11,KLK1,protein_coding,KLK1-204,retained_intron,912,3,2,Low Confidence
ENST00000596492,M8/D6,2,1.810820174,0.851236422,8.641458868,ENST00000596492.5 M8/D6,ENSG00000012124.17,CD22,protein_coding,CD22-214,retained_intron,1061,3,2,Low Confidence
ENST00000596580,F7/D6,2,4.559801309,2.188648343,2.11457763,ENST00000596580.2 F7/D6,ENSG00000152767.17,FARP1,protein_coding,FARP1-219,protein_coding,13532,13,12,Medium Confidence
ENST00000596604,D5/D6,2,1.476069538,0.55722462,7.917446297,ENST00000596604.5 D5/D6,ENSG00000204514.11,ZNF814,protein_coding,ZNF814-208,protein_coding,528,3,2,Low Confidence
ENST00000596604,F7/D6,2,0.54151929,-0.885298803,2.305252808,ENST00000596604.5 F7/D6,ENSG00000204514.11,ZNF814,protein_coding,ZNF814-208,protein_coding,528,3,2,Medium Confidence
ENST00000597199,D5/D6,3,0.506509769,-0.981357772,0.370000481,ENST00000597199.1 D5/D6,ENSG00000270164.3,LINC01480,lncRNA,LINC01480-204,lncRNA,1718,1,0,High Confidence
ENST00000597199,M8/D6,3,1.688829788,0.755049669,2.593074381,ENST00000597199.1 M8/D6,ENSG00000270164.3,LINC01480,lncRNA,LINC01480-204,lncRNA,1718,1,0,Medium Confidence
ENST00000597229,F7/D6,3,1.474643639,0.5602645,0.839658361,ENST00000597229.2 F7/D6,ENSG00000198816.7,ZNF358,protein_coding,ZNF358-202,protein_coding,1968,2,1,High Confidence
ENST00000597229,M8/D6,2,0.527389036,-0.923391382,2.141428782,ENST00000597229.2 M8/D6,ENSG00000198816.7,ZNF358,protein_coding,ZNF358-202,protein_coding,1968,2,1,Medium Confidence
ENST00000597346,D5/D6,2,0.680317702,-0.559034088,6.770893681,ENST00000597346.1 D5/D6,ENSG00000269821.1,KCNQ1OT1,lncRNA,KCNQ1OT1-201,lncRNA,91667,1,0,Low Confidence
ENST00000597346,F7/D6,2,1.52629992,0.608292913,4.916244808,ENST00000597346.1 F7/D6,ENSG00000269821.1,KCNQ1OT1,lncRNA,KCNQ1OT1-201,lncRNA,91667,1,0,Low Confidence
ENST00000597371,D5/D6,3,1.303653855,0.382520554,0.527883276,ENST00000597371.1 D5/D6,ENSG00000006015.18,REX1BD,protein_coding,REX1BD-205,retained_intron,1081,4,3,High Confidence
ENST00000597493,D5/D6,3,1.629421199,0.700604566,5.05346497,ENST00000597493.7 D5/D6,ENSG00000167747.17,C19orf48,transcribed_unitary_pseudogene,C19orf48-206,processed_transcript,1575,5,4,Low Confidence
ENST00000597493,M8/D6,3,1.717038914,0.760198288,11.17170422,ENST00000597493.7 M8/D6,ENSG00000167747.17,C19orf48,transcribed_unitary_pseudogene,C19orf48-206,processed_transcript,1575,5,4,Low Confidence
ENST00000597584,D5/D6,4,0.380380403,-1.399303233,4.812496628,ENST00000597584.5 D5/D6,ENSG00000104976.13,SNAPC2,protein_coding,SNAPC2-206,protein_coding,1413,5,4,Low Confidence
ENST00000597705,D5/D6,3,2.381888392,1.25202065,0.768245183,ENST00000597705.7 D5/D6,ENSG00000167747.17,C19orf48,transcribed_unitary_pseudogene,C19orf48-207,processed_transcript,1411,3,2,High Confidence
